Country Name,Series Name,2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997]
Argentina,GDP (constant LCU),7.21487E+11,7.02306E+11,7.20407E+11,7.03486E+11,7.10782E+11,6.70524E+11,6.08873E+11,6.47176E+11,6.21943E+11,5.70549E+11,5.28056E+11,4.85115E+11,4.44939E+11,4.08812E+11,4.58796E+11,4.79956E+11,4.83773E+11,5.00725E+11,4.82161E+11
Argentina,GDP per capita (constant 2015 US$),13789.06042,13567.94842,14071.50868,13895.63371,14200.26989,13551.33919,12336.86194,13246.63489,12857.09258,11913.95853,11141.31067,10341.64341,9581.969792,8895.319642,10090.65344,10672.72204,10880.20621,11391.94516,11097.38206
Argentina,Gross fixed capital formation (constant LCU),1.40905E+11,1.3619E+11,1.46057E+11,1.42718E+11,1.53584E+11,1.30846E+11,1.03636E+11,1.3385E+11,1.23142E+11,1.02233E+11,89307355100,77103177100,57357679200,41513544500,65321734700,77451444300,83106206800,95097915700,89256968500
Argentina,GDP per capita (current LCU),138053.3152,107315.2117,79338.28508,63208.89269,52810.11674,40739.98408,30673.45643,28545.77853,22494.17387,18134.78668,14909.92329,12545.39176,9820.468401,8250.752778,7168.975872,7666.517834,7735.32208,8250.673174,8176.771195
Argentina,General government final consumption expenditure (% of GDP),18.09837976,16.94987574,16.8062378,16.64543781,15.68895652,15.16371789,15.90389675,13.63351326,12.9893239,12.42941537,12.14186124,11.11463607,11.43805679,12.2352473,14.15627431,13.78419131,13.72321141,12.494775,12.06201425
Argentina,Trade (% of GDP),22.48622609,28.40679365,29.333929,30.52654237,35.206155,34.97101326,34.05712691,40.40267338,40.94517062,40.43347987,40.55127097,40.69264611,40.64474803,41.75272436,21.85225545,22.62244478,21.38274496,23.35002797,23.33617884
Argentina,"Inflation, GDP deflator (annual %)",26.5799916,40.28297163,23.94879842,22.31488067,23.70347218,20.91512427,15.37764937,23.17116498,14.93992502,13.74105249,10.3175112,18.36335425,10.49570302,30.55520405,-1.095767718,1.037287101,-1.836558392,-1.705279624,-0.463913131
Bahrain,Domestic credit to private sector (% of GDP),73.89610657,63.87876799,69.63066129,69.14357182,69.55268022,67.69726288,71.43726731,64.21337912,53.11805426,44.87775572,43.68435091,43.94291963,42.125486,44.53830714,41.8156768,40.51178965,52.31974502,50.07096469,45.00062644
Bahrain,GDP growth (annual %),2.485378558,4.350390853,5.41683981,3.72810843,1.983515012,4.334299173,2.539885936,6.245010775,8.293960448,6.467000122,6.768997871,6.980960594,6.296441979,3.348550668,2.490948108,5.300070056,4.29999896,4.790002789,3.092999787
Bahrain,Gross capital formation (annual % growth),-8.610467284,4.86623381,15.99809148,8.646328245,-11.52112687,18.75407947,-28.81573719,18.20836727,29.45419419,23.96331011,28.0962392,13.74243887,19.01991167,-0.607654349,-0.252897347,..,..,..,..
Bahrain,Gross fixed capital formation (annual % growth),-8.527809671,5.866306721,16.9195049,9.841897951,-12.48902956,14.29368966,-29.44377016,18.59724949,37.70331475,24.30341564,30.81325634,-3.339060098,15.22599833,36.01473828,-9.443977787,..,..,..,..
Bahrain,GDP per capita (constant LCU),8464.770927,8580.816301,8545.447196,8349.436176,8134.763716,7966.242188,7856.650498,8138.944452,8174.501121,8089.128418,8179.541224,8290.337404,8298.953044,8119.651381,8050.946448,8063.018489,7870.801132,7766.802035,7637.103133
Bahrain,GDP (constant LCU),11530220000,11250600000,10781560000,10227550000,9859960000,9668190000,9266550000,9037020000,8505830000,7854390000,7377300000,6909590000,6458710000,6076130000,5879260000,5736370000,5447641200,5223050100,4984301900
Bahrain,GDP per capita (constant 2015 US$),22795.44886,23107.95659,23012.70834,22484.85482,21906.74643,21452.92152,21157.79342,21918.00506,22013.75842,21783.85153,22027.33131,22325.70308,22348.90481,21866.04923,21681.0283,21713.53805,21195.90078,20915.83341,20566.55701
Bahrain,Gross fixed capital formation (constant LCU),2740580000,2996080000,2830060000,2420520000,2203640000,2518130000,2203210000,3122630000,2632970000,1912060000,1538220000,1175890000,1216510000,1055760000,776210000,857160000,..,..,..
Bahrain,GDP per capita (current LCU),8571.08877,9574.749797,9697.314597,9438.625107,8926.825606,7966.242188,7312.516904,8706.588865,7852.21406,7165.732388,6657.168422,5932.514329,5350.591579,4820.318472,4621.729063,4789.779068,3596.851906,3457.480029,3657.895817
Bahrain,General government final consumption expenditure (% of GDP),17.6852499,16.12526267,15.55222627,15.44231232,13.83595194,12.927549,13.97822783,11.29301873,12.09977872,12.71122009,14.05673324,15.43849076,17.31598197,17.66902494,17.26048503,16.20882426,20.81542562,20.76469829,19.48225948
Bahrain,Trade (% of GDP),154.931375,175.5678369,191.8725541,185.8846506,174.155268,120.4723945,117.9637254,145.8825111,137.7850506,147.1041811,148.3135251,140.73731,128.0915822,131.1336342,127.0262663,135.8091353,141.8316988,128.4891015,148.5820781
Bahrain,"Inflation, GDP deflator (annual %)",-9.255156915,-1.670883004,0.384140011,3.014765852,9.736753496,7.441125966,-12.99394121,11.36509192,8.435632695,8.842436716,13.73496783,10.99108462,8.602580618,3.414349556,-3.36382792,29.99127655,2.656433743,-7.057410565,0.931715111
Brazil,Domestic credit to private sector (% of GDP),66.82970064,66.02851039,64.23057382,62.5192932,58.0784911,52.76465763,47.49428984,45.78225599,40.69093794,35.42516667,31.83978416,29.37277026,27.68566994,29.64514194,29.00403802,31.14098578,29.8269102,29.53226057,40.85223717
Brazil,GDP growth (annual %),-3.545763393,0.50395574,3.004822669,1.921175986,3.974423079,7.528225818,-0.125812002,5.094195447,6.069870607,3.961988711,3.202132061,5.759964637,1.140828998,3.053461859,1.389896401,4.387949447,0.467937566,0.338097901,3.394845986
Brazil,Gross capital formation (annual % growth),-18.76599918,-4.546898306,6.126050521,-1.570760137,6.432587225,27.01765863,-13.6597338,13.80181794,18.99996334,9.401791008,-0.558476069,10.58193549,0.101443665,-5.770137281,-0.167061116,6.15691374,-4.916558973,5.34064364,8.906325044
Brazil,Gross fixed capital formation (annual % growth),-13.94650021,-4.224068653,5.827201091,0.778776996,6.834046414,17.85392143,-2.133874813,12.28695793,11.9524079,6.660788316,1.956301802,8.486963398,-3.984512367,-1.443774805,1.304475513,4.813191591,-8.875302374,-0.16384079,8.418114381
Brazil,GDP per capita (constant LCU),20039.4719,20952.65506,21027.1996,20591.83539,20386.4109,19790.05802,18578.23397,18779.78583,18046.77594,17190.54417,16714.52096,16377.86229,15663.3351,15671.37226,15400.28978,15391.10914,14947.04575,15090.22877,15261.83937
Brazil,GDP (constant LCU),4.11186E+12,4.26302E+12,4.24164E+12,4.11791E+12,4.04029E+12,3.88585E+12,3.61379E+12,3.61834E+12,3.44295E+12,3.24593E+12,3.12223E+12,3.02535E+12,2.86058E+12,2.82832E+12,2.74451E+12,2.70689E+12,2.59311E+12,2.58103E+12,2.57233E+12
Brazil,GDP per capita (constant 2015 US$),8783.214413,9183.45867,9216.131219,9025.312958,8935.276286,8673.897385,8142.760111,8231.099426,7909.824337,7534.541633,7325.902707,7178.346659,6865.172461,6868.695117,6749.880827,6745.856994,6551.225917,6613.98242,6689.198607
Brazil,Gross fixed capital formation (constant LCU),7.49332E+11,8.70775E+11,9.09179E+11,8.59117E+11,8.52478E+11,7.97946E+11,6.77064E+11,6.91826E+11,6.16123E+11,5.50344E+11,5.15976E+11,5.06076E+11,4.66485E+11,4.85844E+11,4.92961E+11,4.86613E+11,4.64267E+11,5.09486E+11,5.10322E+11
Brazil,GDP per capita (current LCU),29220.91453,28403.43528,26430.55868,24076.48369,22082.27329,19790.05802,17134.90311,16140.37313,14258.67878,12760.51912,11619.99723,10598.36271,9406.763336,8249.194378,7383.096236,6817.914984,6269.72029,5860.337745,5648.815174
Brazil,General government final consumption expenditure (% of GDP),19.77681995,19.15353871,18.892479,18.53010326,18.66925693,19.01685785,19.6506384,18.83939288,18.94298761,19.03891693,18.89000143,18.46758392,19.07747849,19.80966235,19.34329501,18.76784574,19.78269077,20.07053158,19.5352948
Brazil,Trade (% of GDP),26.95362594,24.68540582,25.78595733,25.11427361,23.93440518,22.77217811,22.1059756,27.25756942,25.29261137,26.04169989,27.08679521,29.67825248,28.14038472,27.6183574,26.93628502,22.63976136,20.98216648,16.43858493,16.57620926
Brazil,"Inflation, GDP deflator (annual %)",7.566175012,7.846709744,7.504564533,7.943126941,8.318592219,8.423338337,7.313482746,8.778552724,6.439038087,6.774274119,7.431224753,7.752060763,14.09102152,9.798112238,8.225094321,5.606065141,8.010500883,4.924361585,7.729023412
Bulgaria,Domestic credit to private sector (% of GDP),54.777248,59.22470794,66.19618827,65.78083935,65.28045812,68.21070317,68.95856758,66.92029488,58.45850745,42.45044567,39.06344566,33.144639,25.89516908,18.77728457,14.33799895,11.95557457,11.47815096,8.944892672,8.546145914
Bulgaria,GDP growth (annual %),3.428054914,0.966869032,-0.560493966,0.754930386,2.10120575,1.541801443,-3.271854279,6.116017964,6.591380837,6.802589382,7.056347526,6.510426379,5.237154278,5.871930278,3.823703664,4.587225342,-8.396091161,3.789122067,-14.11538106
Bulgaria,Gross capital formation (annual % growth),1.273733396,6.87086691,-5.32370724,3.085385659,-3.273788152,-17.88335573,-24.17099534,16.62124732,13.80078042,20.74842382,24.18101087,10.7717969,16.50809811,7.308757929,17.3360742,5.331779231,10.70971219,82.64605263,887.5752033
Bulgaria,Gross fixed capital formation (annual % growth),2.656017492,3.478317476,0.544354341,1.820713985,-4.402820768,-17.64090853,-17.67291066,21.96625333,13.05581362,12.95050306,26.73358567,13.78639204,12.85309785,8.135644887,19.83174807,16.47925545,22.38580295,32.62717245,150.4734767
Bulgaria,GDP per capita (constant LCU),12482.5672,11992.07828,11809.92345,11810.20966,11654.02048,11341.22807,11095.74242,11397.39042,10665.37351,9932.548413,9229.547647,8556.533486,7973.108784,7516.548914,6947.210076,6559.469372,6240.869512,6774.796149,6484.049697
Bulgaria,GDP (constant LCU),89599755000,86630030000,85800452000,86284069000,85637565000,83875175000,82601622000,85395643000,80473848000,75497519000,70688847000,66029571000,61993528000,58908404000,55641192000,53591993000,51241433000,55938042000,53895862000
Bulgaria,GDP per capita (constant 2015 US$),7081.102336,6802.858113,6699.525442,6699.687801,6611.08491,6433.644244,6294.385308,6465.503985,6050.245919,5634.529392,5235.73159,4853.944569,4522.979796,4263.982819,3941.008666,3721.05138,3540.316265,3843.201809,3678.267357
Bulgaria,Gross fixed capital formation (constant LCU),18684393000,18200972000,17589165000,17493936000,17181117000,17972410000,21822011000,26506477000,21732632000,19222923000,17018891000,13428872000,11801826000,10457689000,9670899000,8070398000,6928614000,5661289000,4268574000
Bulgaria,GDP per capita (current LCU),12482.5672,11648.81274,11320.09886,11312.23268,11039.85097,10124.62642,9830.347952,9722.583373,8415.062122,7052.793164,6138.844743,5339.127184,4712.073331,4347.07313,3868.914798,3442.385301,3050.064892,3204.64137,2289.725854
Bulgaria,General government final consumption expenditure (% of GDP),16.08416117,16.83265399,17.08486874,15.79052344,15.85032827,16.50446634,16.73935743,17.14982579,16.68832576,18.14694053,18.15356665,19.36190989,20.11058982,19.17815384,19.3684559,19.78511197,19.60650301,18.3452571,12.14316755
Bulgaria,Trade (% of GDP),126.7009424,130.2872904,129.7326591,123.9935614,117.4562893,103.4115842,92.6926456,124.6887475,123.5325577,111.0474628,99.71421121,93.06389796,79.01388537,75.26961101,79.08136875,77.74570416,90.07496166,77.04520303,86.46373647
Bulgaria,"Inflation, GDP deflator (annual %)",2.946785657,1.340740195,0.071962013,1.112136794,6.112979908,0.76423202,3.857119564,8.117250635,11.11707486,6.756474507,6.594260652,5.581556726,2.189410203,3.848379586,6.117733099,7.380839024,3.319138005,33.95102766,913.2131031
China,Domestic credit to private sector (% of GDP),152.5944998,140.236887,134.3192514,128.922639,123.0959272,126.5794942,124.4080089,102.0035662,105.7875085,109.1583872,111.8429248,118.636103,125.6714326,117.4986986,110.0445907,111.1229709,110.3835246,105.1932233,96.72581944
China,GDP growth (annual %),7.041328879,7.425763656,7.766150098,7.863736449,9.550832179,10.63587106,9.398725632,9.65067892,14.23086093,12.72095567,11.39459181,10.11362138,10.03803048,9.13363079,8.335733478,8.490093406,7.661651501,7.845951788,9.236779892
China,Gross capital formation (annual % growth),3.560256259,7.472976215,9.368834224,7.502720386,8.826938372,15.87935008,20.86683049,13.89817926,17.51052475,15.38672313,10.67470541,19.20499378,23.79064406,13.02496843,21.10934053,7.277174445,6.326912544,8.518410339,5.048260111
China,Gross fixed capital formation (annual % growth),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,GDP per capita (constant LCU),49922.32676,46910.3376,43943.79718,41049.50567,38315.8521,35167.05838,31940.19404,29341.70775,26896.72052,23669.22719,21115.64759,19067.5324,17419.38688,15929.24188,14694.21107,13662.4686,12692.9084,11892.15204,11133.29918
China,GDP (constant LCU),6.88858E+13,6.43544E+13,5.99059E+13,5.55888E+13,5.15362E+13,4.70431E+13,4.25207E+13,3.88676E+13,3.54468E+13,3.10308E+13,2.75289E+13,2.4713E+13,2.24431E+13,2.03958E+13,1.86888E+13,1.72508E+13,1.59009E+13,1.47693E+13,1.36948E+13
China,GDP per capita (constant 2015 US$),8016.446016,7532.785697,7056.423462,6591.66284,6152.697196,5647.069024,5128.904397,4711.643697,4319.031624,3800.765996,3390.716338,3061.833333,2797.176806,2557.891746,2359.572509,2193.896982,2038.206581,1909.622429,1787.767071
China,Gross fixed capital formation (constant LCU),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,GDP per capita (current LCU),49922.32676,46911.71873,43496.61318,39771.37281,36277.13632,30807.93268,26179.53996,24100.20819,20494.37726,16737.99597,14368.03172,12486.94411,10666.1002,9506.20312,8716.682238,7942.069169,7229.332283,6859.900646,6480.502774
China,General government final consumption expenditure (% of GDP),16.21788677,15.81704465,15.88401589,15.75607839,15.23886494,14.58702058,14.75297613,14.48561439,14.62676193,14.82051595,14.79766254,14.62534231,15.31420932,16.07042441,16.41343935,16.83842985,16.36569096,14.94601068,13.75263695
China,Trade (% of GDP),39.46416934,44.90521595,46.74437558,48.26752237,50.74090459,50.71707766,45.18487038,57.61271534,62.19336348,64.4788839,62.20789287,59.50552422,51.803988,42.74740363,38.52735928,39.41101485,33.52416176,32.42430463,34.53301736
China,"Inflation, GDP deflator (annual %)",-0.002944094,1.031063688,2.163370027,2.331217576,8.075684467,6.881380253,-0.209533361,7.795346037,7.749686493,3.926549397,3.903744269,6.95199268,2.603177719,0.602099078,2.047049457,2.062792614,-1.263058939,-0.900251629,1.616568742
Colombia,Domestic credit to private sector (% of GDP),46.9053936,42.3846057,39.48369169,37.74485153,34.95997389,32.35295864,30.05884981,31.34288213,30.56656822,27.3293272,22.75271861,22.19913866,21.07623501,21.52330896,21.9066126,20.94747439,31.65418344,35.21855052,36.47584514
Colombia,GDP growth (annual %),2.955901375,4.499030001,5.13399352,3.912635767,6.947891982,4.494658971,1.139648645,3.283446186,6.738194691,6.716868698,4.828761108,5.333022067,3.918271904,2.503980466,1.677898308,2.924861483,-4.204015244,0.56978409,3.430293678
Colombia,Gross capital formation (annual % growth),-1.151224856,11.95356021,7.806624218,2.886713035,18.51592739,9.562094879,-6.295573425,9.083321978,15.79705143,16.93380996,11.47280672,11.18320332,11.3551032,10.07036747,8.423959115,12.26330423,-38.6299754,-6.308135948,-0.644834384
Colombia,Gross fixed capital formation (annual % growth),2.808310149,9.206544382,8.479833201,3.334136256,12.21196946,7.104717178,4.455270895,-2.715468281,19.8912511,18.7716726,13.03113944,11.13012733,11.4859623,11.1181007,9.721867171,-2.018854111,-34.55635249,-6.300895139,-2.010556935
Colombia,GDP per capita (constant LCU),17077602.82,16744288.26,16175875.52,15539044.17,15110232.54,14283948.98,13824460.61,13824230.81,13541983.06,12845396.77,12194257.16,11792499.03,11356480.78,11091347.87,10987766.93,10978053.13,10840264.41,11507039.27,11642034.47
Colombia,GDP (constant LCU),8.04692E+14,7.81589E+14,7.47939E+14,7.11415E+14,6.84628E+14,6.40151E+14,6.12616E+14,6.05713E+14,5.86457E+14,5.49435E+14,5.14853E+14,4.91137E+14,4.66271E+14,4.4869E+14,4.37729E+14,4.30506E+14,4.18272E+14,4.36628E+14,4.34154E+14
Colombia,GDP per capita (constant 2015 US$),6228.651622,6107.08302,5899.76792,5667.498751,5511.099853,5209.732471,5042.144959,5042.061146,4939.117957,4685.054586,4447.566818,4301.035042,4142.007703,4045.306747,4007.52805,4003.985169,3953.729994,4196.920349,4246.156656
Colombia,Gross fixed capital formation (constant LCU),1.88095E+14,1.82957E+14,1.67533E+14,1.54437E+14,1.49454E+14,1.33189E+14,1.24354E+14,1.1905E+14,1.22373E+14,1.0207E+14,8.5938E+13,7.60304E+13,6.84156E+13,6.1367E+13,5.52269E+13,5.03335E+13,5.13706E+13,7.84959E+13,8.37745E+13
Colombia,GDP per capita (current LCU),17077602.82,16343970.74,15443879.08,14558143.58,13662282.99,12139831.51,11318656.39,10876425.78,9894708.384,8921628.199,8004511.505,7389550.989,6633228.024,6064238.315,5669253.192,5317615.252,3928077.631,3702345.278,3263640.385
Colombia,General government final consumption expenditure (% of GDP),14.81162979,14.24375052,14.09732346,13.47547738,13.34926166,13.76024703,13.80414455,13.14394591,13.73002945,13.8806197,13.95617207,15.68159812,15.61034717,16.04089303,16.56623172,16.47285056,22.16059307,20.30693579,19.92131364
Colombia,Trade (% of GDP),38.36076412,37.48746564,37.9866488,38.83515102,39.47042355,34.26460317,35.15612851,39.16764942,37.0988971,39.64135596,37.42269749,35.86342693,36.51618352,32.98263921,33.90111179,32.66708547,36.14927931,35.90892305,35.59706809
Colombia,"Inflation, GDP deflator (annual %)",2.449328421,2.235632376,1.907676432,3.616655063,6.386803373,3.804860291,4.064225467,7.677382915,5.202033812,5.807660873,4.753196107,7.283033407,6.829014842,5.968190573,6.518448292,33.67537051,12.62294083,14.77304541,16.83985293
Croatia,Domestic credit to private sector (% of GDP),478.4703346,506.2191528,516.0438022,525.7036602,519.7092648,507.0828628,497.177418,478.1858162,459.1611145,436.6106984,387.3347042,356.5089169,336.1136881,321.6132364,271.0598605,238.1797782,237.527108,260.6824798,234.7601572
Croatia,GDP growth (annual %),2.522292277,-0.429360586,-0.397827665,-2.331661645,-0.086613779,-1.223779482,-7.193444759,2.001864021,4.960917837,4.918058758,4.30869993,4.182653826,5.595353104,5.823015627,3.112461508,2.95879822,-0.840291073,2.250935461,6.178523866
Croatia,Gross capital formation (annual % growth),11.51460493,-3.114072592,4.296067748,-5.357515494,-3.964695753,-15.91100867,-22.3270905,9.778805941,5.189070931,14.67997134,5.981515736,1.586920128,20.48916245,19.71397765,9.289784645,-2.908382676,-4.76297263,-8.596574342,32.57874185
Croatia,Gross fixed capital formation (annual % growth),8.22979334,-2.272057243,0.991720136,-4.539552536,-3.764020759,-13.91992251,-14.80548068,10.06980872,4.608755381,8.400515377,3.570138977,2.827904935,20.98582827,11.12732314,4.303969574,-1.742130835,-0.061660783,2.404228839,27.5349844
Croatia,GDP per capita (constant LCU),10879.6311,10524.87253,10527.28741,10539.93954,10758.62757,10730.84031,10839.17568,11667.06113,11436.7275,10893.79626,10385.58972,9969.415778,9571.841082,9067.2234,8573.336253,8000.709123,7694.510285,7726.262402,7551.537294
Croatia,GDP (constant LCU),45733660829,44608503978,44800861218,44979803319,46053617863,46093541221,46664613182,50281591706,49294777295,46964887799,44763397603,42914347157,41191451341,39008772764,36862276635,35749584575,34722224029,35016464252,34245617504
Croatia,GDP per capita (constant 2015 US$),12071.09096,11677.48175,11680.16108,11694.19879,11936.83597,11906.00566,12026.20514,12944.75472,12689.19659,12086.80738,11522.94567,11061.19532,10620.08107,10060.20124,9512.227088,8876.889906,8537.158348,8572.387731,8378.527971
Croatia,Gross fixed capital formation (constant LCU),8812939616,8142803700,8332114102,8250294272,8642631049,8980665150,10432919453,12245998377,11125665175,10635500953,9811301095,9473098320,9212575444,7614590548,6852131711,6569387281,6685863775,6689988875,6532922469
Croatia,GDP per capita (current LCU),10879.6311,10516.35301,10502.9232,10438.15306,10506.07805,10307.03557,10315.34124,10782.01821,10017.32288,9150.527268,8396.786529,7816.836494,7242.405843,6577.459848,5989.094906,5361.964558,4942.417538,4795.123514,4332.565949
Croatia,General government final consumption expenditure (% of GDP),21.28231271,22.00426052,21.68958932,21.83636293,21.82278759,21.58511155,21.55321446,19.61521392,19.98968164,19.22010747,19.3041338,19.42493321,19.34347436,19.92803156,20.14244183,22.17782449,24.10292666,23.18899533,22.24593705
Croatia,Trade (% of GDP),91.16405216,85.77082658,81.51487511,79.46385929,78.14037105,72.9830609,70.1297747,82.23764216,83.41522395,83.57987068,81.43782718,81.58105511,81.45335245,81.11819851,79.40718192,74.55105619,66.28142854,64.9968925,74.8939322
Croatia,"Inflation, GDP deflator (annual %)",0.081012125,0.150841148,0.741443368,1.414905905,1.667865682,0.928239619,2.979020528,5.50880124,4.275679346,3.892673068,3.114711564,3.62724228,4.304606412,3.841882302,4.23555426,4.336679239,3.497081393,8.173413394,6.881205279
Cyprus,Domestic credit to private sector (% of GDP),243.4163373,251.8303848,254.6680646,249.2181221,242.5411325,234.2515929,226.3554702,212.2088362,180.6804515,162.9373167,156.676026,147.3384985,147.1952745,149.4930254,144.4192807,..,..,..,..
Cyprus,GDP growth (annual %),3.418923188,-1.776061912,-6.587482257,-3.447381424,0.416712763,2.283544997,-2.015262359,3.646811991,5.098068453,4.713828666,4.853003838,5.026343926,2.623286123,3.722956499,3.952560541,5.965310315,4.997960422,6.110846746,2.64089464
Cyprus,Gross capital formation (annual % growth),2.809586478,2.891065304,-26.1313879,-15.5476744,-18.10793534,7.975912547,-20.81097568,21.26119492,4.429095534,13.55024503,3.969481593,16.69608999,0.668049393,15.53450902,-8.083843598,8.56385301,10.89700783,-16.06419083,1.549343816
Cyprus,Gross fixed capital formation (annual % growth),-1.756114721,-7.379368556,-15.74972429,-19.51207213,-11.72098065,-1.430000909,-13.6315722,8.422844059,7.524407164,20.86902784,6.475874658,5.789701664,1.919843811,11.40538767,0.012394104,-1.040585047,14.86555771,-15.15359076,4.195797762
Cyprus,GDP per capita (constant LCU),21122.08203,20307.85352,20448.74219,21839.96484,22967.04688,23462.80078,23546.80859,24684.94531,24422.02734,23737.41406,23050.21875,22302.25195,21520.87109,21227.16797,20701.13867,20129.82813,19199.76172,18491.60742,17641.67578
Cyprus,GDP (constant LCU),17904429000,17312527000,17625568000,18868529000,19542224000,19461127000,19026645000,19417968000,18734747000,17825967000,17023508000,16235594000,15458592000,15063435000,14522759000,13970564000,13184092000,12556522000,11833401000
Cyprus,GDP per capita (constant 2015 US$),23487.21875,22581.81641,22738.48047,24285.48633,25538.77148,26090.03711,26183.45117,27449.03125,27156.67188,26395.40039,25631.25586,24799.53711,23930.66016,23604.07031,23019.13867,22383.85742,21349.64453,20562.19531,19617.09375
Cyprus,Gross fixed capital formation (constant LCU),2373867000,2416300000,2608814000,3096505000,3847167000,4357963000,4421186000,5118984000,4721315000,4390924000,3632795000,3411848000,3225123000,3164372000,2840412000,2840060000,2869924000,2498507000,2944741000
Cyprus,GDP per capita (current LCU),21168.94531,20507.58594,20929.95703,22565.52539,23338.25195,23462.80078,23112.23242,24165.7793,22827.54297,21305.94336,20069.74023,19034.09766,17882.72656,16736.94336,16273.94824,15266.03711,14171.90137,13342.05859,12483.43262
Cyprus,General government final consumption expenditure (% of GDP),16.29890249,16.7364505,18.40596627,18.76137578,19.03507767,18.47118104,18.77647889,17.05193214,16.44454792,16.89873099,16.5136248,16.57712709,17.91162643,16.60936141,15.93603723,15.08638855,16.06011615,16.06441129,14.78962581
Cyprus,Trade (% of GDP),137.2764321,130.8443574,120.9262006,112.3442733,110.6171369,108.9016993,102.7908607,112.925717,111.2749513,109.8063265,111.9170728,113.9036053,114.0046685,123.6413425,131.849091,137.4949422,131.2093199,134.9097517,139.7629432
Cyprus,"Inflation, GDP deflator (annual %)",-0.754234116,-1.338262482,-0.937733917,1.678779216,1.616249,1.880282357,0.263119072,4.734840121,4.138208469,3.086230037,2.019495113,2.709268188,5.387673986,0.296405182,3.660304745,2.74340599,2.301992019,1.965679711,2.236907357
Dominican Republic,Domestic credit to private sector (% of GDP),25.96680749,25.20387323,23.38975111,22.49287736,22.90521799,22.71013498,21.54979535,20.72667962,20.7082666,18.69262141,19.64943663,23.6407583,..,..,..,..,..,..,..
Dominican Republic,GDP growth (annual %),6.927018772,7.05046369,4.875205093,2.717367897,3.133423003,8.33965106,0.946155168,3.209504262,7.415951715,9.174355406,9.428236947,2.570134279,-1.345706185,4.495103403,2.459516368,4.66176228,5.940049136,6.714477712,8.885269066
Dominican Republic,Gross capital formation (annual % growth),18.6873709,8.846812688,-2.077575181,-0.569003495,-5.187753764,19.57102759,-17.75276934,7.988428176,13.87082104,16.90791973,14.93212472,-1.489723507,-21.14945042,3.873877351,0.914097166,9.571223042,-1.29271361,43.55714162,21.39569539
Dominican Republic,Gross fixed capital formation (annual % growth),18.87757126,9.34913884,-2.46583325,-0.456104578,-2.235797083,17.28067081,-14.59959931,6.312205255,13.19057627,22.22973258,13.80335402,1.533160034,-15.2785664,6.591473946,-2.592989679,15.60600255,-6.54343192,35.67689237,20.96201134
Dominican Republic,GDP per capita (constant LCU),201184.1767,190414.806,180064.0382,173853.1941,171426.838,168394.6046,157489.2838,158062.8665,155114.2911,146241.2206,135697.1361,125673.6201,124217.8999,127698.2683,123982.0726,122822.944,119157.8369,114231.9396,108778.8298
Dominican Republic,GDP (constant LCU),2.09349E+12,1.95787E+12,1.82892E+12,1.7439E+12,1.69777E+12,1.64618E+12,1.51947E+12,1.50522E+12,1.45842E+12,1.35773E+12,1.24363E+12,1.13648E+12,1.10801E+12,1.12312E+12,1.07481E+12,1.04901E+12,1.00228E+12,9.46083E+11,8.86556E+11
Dominican Republic,GDP per capita (constant 2015 US$),6838.936735,6472.849075,6120.991154,5909.863367,5827.383243,5724.307281,5353.598213,5373.096245,5272.864103,4971.238158,4612.808741,4272.075225,4222.59033,4340.899929,4214.573754,4175.171017,4050.581518,3883.13346,3697.763648
Dominican Republic,Gross fixed capital formation (constant LCU),5.18064E+11,4.35796E+11,3.98536E+11,4.08612E+11,4.10484E+11,4.19872E+11,3.58006E+11,4.19209E+11,3.94318E+11,3.48367E+11,2.8501E+11,2.50441E+11,2.46659E+11,2.91141E+11,2.73137E+11,2.80408E+11,2.42555E+11,2.59538E+11,1.91291E+11
Dominican Republic,GDP per capita (current LCU),308063.3183,284539.2317,257926.2127,237867.0437,223169.6919,202869.4134,179936.7835,174488.2657,155114.2911,135865.6659,118218.4864,103502.3322,70473.25894,54283.65061,49292.54754,46049.94647,41672.15926,38474.29885,34400.02571
Dominican Republic,General government final consumption expenditure (% of GDP),10.28874596,10.47128994,10.44833449,9.886146412,9.322144046,9.927111366,10.70556638,10.05662026,9.177067843,8.787024672,8.089390779,7.588093842,8.636882996,9.971614912,9.530208973,8.720351168,7.884055342,7.321818262,7.07105162
Dominican Republic,Trade (% of GDP),52.17107772,55.49642325,56.68175612,58.38867388,58.9896659,55.99993607,50.61228261,61.39205309,61.94723068,63.76648264,61.65355874,81.35142294,84.44950319,68.7232829,70.51056781,79.3003931,76.30275328,75.91130271,74.23323717
Dominican Republic,"Inflation, GDP deflator (annual %)",2.471885977,4.321288938,4.692819142,5.098181545,8.060755175,5.443413315,3.498146566,10.39168751,7.636627437,6.641244773,5.781251843,45.16631005,33.46154066,6.920668849,6.040738836,7.207762797,3.834154402,6.504701252,9.451332812
